no,message,description,id,page_id,full_text,locations
408,Weather’s cooling down! Perfect time to enjoy Hong Kong’s natural beauty on a bike. Don’t forget to check out the Cyclothon carnival! http://bit.ly/1OJSkvE,,114979501871035_929042110464766,DiscoverHongKong,Weathers cooling down! Perfect time to enjoy Hong Kongs natural beauty on a bike. Dont forget to check out the Cyclothon carnival!   ,Hong Kongs
409,"One person, one perspective on Hong Kong. See the beauty captured by Instagrammers travelling solo. Follow #DiscoverHongKong or visit instagram.com/discoverhongkong to see more.",,114979501871035_927693547266289,DiscoverHongKong,"One person, one perspective on Hong Kong. See the beauty captured by Instagrammers travelling solo. Follow #DiscoverHongKong or visit   see more. ",Hong Kong
410,"In case you couldn’t make it to the 3D light show in person, here is the latest makeover of the Hong Kong Cultural Centre and Clock Tower.
Don’t miss the winter-themed show in December! Details here: 
http://bit.ly/1NvD98p",,114979501871035_926771867358457,DiscoverHongKong,"In case you couldnt make it to the 3D light show in person, here is the latest makeover of the Hong Kong Cultural Centre and Clock Tower.
Dont miss the winter-themed show in December! Details here: 
  ",Hong Kong Cultural Centre
411,The Lonely Planet explores the fun that lurks on ‘the dark side’ of #HongKong. http://bit.ly/1KRrT7u,,114979501871035_926860167349627,DiscoverHongKong,The Lonely Planet explores the fun that lurks on the dark side of #HongKong.   ,
412,"Cheers, #HongKong — the Hong Kong Wine & Dine Festival is coming in October! http://bit.ly/1UIIGJq #HKWineandDine #DiscoverHongKong",,114979501871035_926466774055633,DiscoverHongKong,"Cheers, #HongKong  the Hong Kong Wine & Dine Festival is coming in October!   #HKWineandDine #DiscoverHongKong ",Hong Kong
413,Feel the breeze? Mid-Autumn Festival celebrations are already kicking off in #HongKong! http://bit.ly/1QpzusE,,114979501871035_924016890967288,DiscoverHongKong,Feel the breeze? Mid-Autumn Festival celebrations are already kicking off in #HongKong!   ,
414,"Don’t forget to share your unforgettable moments with the world while exploring, shopping and dining in Hong Kong with free service from Wi-Fi.HK! Click on the picture for details on thousands of Wi-Fi.HK hotspots. http://bit.ly/1MaCACd",List of public Wi-Fi completely free or free in Hong Kong under Wi-Fi.HK.,114979501871035_924016720967305,DiscoverHongKong,"Dont forget to share your unforgettable moments with the world while exploring, shopping and dining in Hong Kong with free service from   on the picture for details on thousands of     List of public Wi-Fi completely free or free in Hong Kong under  ",Hong Kong
415,Hope you enjoyed the view IU!,,114979501871035_923067977728846,DiscoverHongKong,Hope you enjoyed the view IU! ,
416,The New York Times does #HongKong on a budget. http://nyti.ms/1XFcpHq,,114979501871035_923067391062238,DiscoverHongKong,The New York Times does #HongKong on a budget.   ,
417,Get those legs moving – Hong Kong Cyclothon is here! http://bit.ly/1Lew1sy,,114979501871035_922565651112412,DiscoverHongKong,Get those legs moving  Hong Kong Cyclothon is here!   ,Hong Kong Cyclothon
418,Take a stroll down the cobblestone steps of one of the district’s oldest streets. http://bit.ly/1OfdbVh,,114979501871035_921208794581431,DiscoverHongKong,Take a stroll down the cobblestone steps of one of the districts oldest streets.   ,
419,"On #HongKong’s streets, inspiration begins with the first step",“#Travelinspiration #discoverhongkong #Mongkok #HongKong #HK #Wanderlust #hkig #ilovehk #instatravel #onthemove #HongKongInsider #HKinsider #City…”,114979501871035_919986508036993,DiscoverHongKong,"On #HongKongs streets, inspiration begins with the first step #Travelinspiration #discoverhongkong #Mongkok #HongKong #HK #Wanderlust #hkig #ilovehk #instatravel #onthemove #HongKongInsider #HKinsider #City",
420,Follow our Instagram account for more stunning aerial images of #HongKong!,"“With this view from above, you can see the charming #StarFerry pier from Tsim Sha Tsui with boats docked at the 2 terminals to carry passengers across…”",114979501871035_920037538031890,DiscoverHongKong,"Follow our Instagram account for more stunning aerial images of #HongKong! With this view from above, you can see the charming #StarFerry pier from Tsim Sha Tsui with boats docked at the 2 terminals to carry passengers across",Tsim Sha Tsui
421,"Bookmark this: 50 of #HongKong’s best eats under HK$50, by neighbourhood. http://bit.ly/1KoALkT",,114979501871035_919468491422128,DiscoverHongKong,"Bookmark this: 50 of #HongKongs best eats under HK$50, by neighbourhood.   ",
422,"What does your Hong Kong summer look like? Follow #DiscoverHongKong for some sizzling shots from Instagrammers. See more at http://bit.ly/REwHTf (Instagram@DiscoverHongKong)
#HKShopEatPlay",,114979501871035_917619064940404,DiscoverHongKong,"What does your Hong Kong summer look like? Follow #DiscoverHongKong for some sizzling shots from Instagrammers. See more at   (Instagram@DiscoverHongKong)
#HKShopEatPlay ",Hong Kong
423,"With a rating of 9.3 out of 10, the Ritz-Carlton, Hong Kong is obviously a beloved gem of business travellers. http://cnnmon.ie/1fJVgtV",,114979501871035_917618931607084,DiscoverHongKong,"With a rating of   of 10, the Ritz-Carlton, Hong Kong is obviously a beloved gem of business travellers.   ",Ritz-Carlton$$Hong Kong
424,Looking to take a short trip to or from Hong Kong? Travel on the world’s top regional airline! http://bit.ly/1fHxI9a,,114979501871035_917163754985935,DiscoverHongKong,Looking to take a short trip to or from Hong Kong? Travel on the worlds top regional airline!   ,Hong Kong
425,You have worked hard during retail therapy – now share your #HKShopEatPlay shopping spree with @DiscoverHongKong on Instagram! https://instagram.com/discoverhongkong,,114979501871035_913795208656123,DiscoverHongKong,You have worked hard during retail therapy  now share your #HKShopEatPlay shopping spree with @DiscoverHongKong on Instagram!   ,
426,East plus West equals a third identity that is the soul of #HongKong: http://bit.ly/1Jguh1L,,114979501871035_916300988405545,DiscoverHongKong,East plus West equals a third identity that is the soul of #HongKong:   ,
427,Grab your swimsuit and slide your way through Hong Kong! http://bit.ly/1LkrTMY,,114979501871035_914736725228638,DiscoverHongKong,Grab your swimsuit and slide your way through Hong Kong!   ,Hong Kong
428,Le Le at 香港海洋公園 Ocean Park Hong Kong has some ideas about how best to get through the week. http://bit.ly/1J2NPIN,,114979501871035_913796645322646,DiscoverHongKong,Le Le at  Ocean Park Hong Kong has some ideas about how best to get through the week.   ,Le Le at Ocean Park Hong Kong
429,A new feature in Hong Kong’s skyline?  Welcome Shaq!,Walking down the streets of Hong Kong,114979501871035_913795105322800,DiscoverHongKong,A new feature in Hong Kongs skyline?  Welcome Shaq! Walking down the streets of Hong Kong,Hong Kongs$$Hong Kong
430,"Get inspirations for your Hong Kong trip, one idea after another. http://bit.ly/1J3fJlY",,114979501871035_913350505367260,DiscoverHongKong,"Get inspirations for your Hong Kong trip, one idea after another.   ",Hong Kong
431,A perfect day to get out on the waters! How about kayaking in Sai Kung? http://bit.ly/1TN7d4T,,114979501871035_912879702081007,DiscoverHongKong,A perfect day to get out on the waters! How about kayaking in Sai Kung?   ,Sai Kung
432,"Sample the delicious creations of this year’s Best of the Best Culinary Awards winners: http://bit.ly/1NmXahL
#HKShopEatPlay",,114979501871035_912450525457258,DiscoverHongKong,"Sample the delicious creations of this years Best of the Best Culinary Awards winners:  
#HKShopEatPlay ",
433,"Not sure where to go in Hong Kong? Just shake your phone for ideas: http://bit.ly/1WplTWO
#HKShopEatPlay",,114979501871035_909182069117437,DiscoverHongKong,"Not sure where to go in Hong Kong? Just shake your phone for ideas:  
#HKShopEatPlay ",Hong Kong
434,Adventure lovers: Did you know there is an abandoned island in #HongKong? http://bit.ly/1f50Aro,,114979501871035_909685639067080,DiscoverHongKong,Adventure lovers: Did you know there is an abandoned island in #HongKong?   ,
435,"Hong Kong may be packed, but there’s always room for supersized Gundam and Mazinger Z displays. Check out more amazing photos on our Instagram: http://bit.ly/1MCGuQT",,114979501871035_909177502451227,DiscoverHongKong,"Hong Kong may be packed, but theres always room for supersized Gundam and Mazinger Z displays. Check out more amazing photos on our Instagram:   ",Hong Kong
436,Sample dishes from the winners of the 2015 Best of the Best Culinary Awards before the end of August and enjoy a 20% discount: http://bit.ly/1gJbWmI #HKShopEatPlay,,114979501871035_906966239339020,DiscoverHongKong,Sample dishes from the winners of the 2015 Best of the Best Culinary Awards before the end of August and enjoy a 20% discount:   #HKShopEatPlay ,
437,Anyone looking to add a masculine edge to their wardrobe has got to bookmark this: http://bit.ly/1K3l2S9 #HKShopEatPlay,,114979501871035_906965372672440,DiscoverHongKong,Anyone looking to add a masculine edge to their wardrobe has got to bookmark this:   #HKShopEatPlay ,
438,"Update your Facebook status as soon as you arrive in Hong Kong with ‘csl Discover Hong Kong Prepaid SIM’, which includes local voice calls and mobile data. From now until 31 August, enjoy a 20% discount with the Hong Kong Summer Fun VIP card at the 1O1O Center, Arrival Hall Level 5, Hong Kong International Airport. Details of prepaid SIM here: http://bit.ly/1MLNMVv",,114979501871035_906964882672489,DiscoverHongKong,"Update your Facebook status as soon as you arrive in Hong Kong with csl Discover Hong Kong Prepaid SIM, which includes local voice calls and mobile data. From now until 31 August, enjoy a 20% discount with the Hong Kong Summer Fun VIP card at the 1O1O Center, Arrival Hall Level 5, Hong Kong International Airport. Details of prepaid SIM here:   ",Hong Kong International Airport$$Hong Kong
439,"Take a peek down these alleyways for hidden gems that are here one moment and gone the next:http://bit.ly/1IJ853t
#HKShopEatPlay",,114979501871035_906526552716322,DiscoverHongKong,"Take a peek down these alleyways for hidden gems that are here one moment and gone the next: 
#HKShopEatPlay ",
440,"Come summertime, Hong Kong malls are about so much more than shopping. See everything from action figures to art exhibitions as you take a break from retail therapy: http://bit.ly/1HkHOTJ",,114979501871035_906082136094097,DiscoverHongKong,"Come summertime, Hong Kong malls are about so much more than shopping. See everything from action figures to art exhibitions as you take a break from retail therapy:   ",Hong Kong
441,Coming to Hong Kong? Don’t forget your welcome gift at Hong Kong International Airport! See what other travellers have to say about theirs in the video and find out about other exciting summer offers here: http://bit.ly/1DceZh8,,114979501871035_904740569561587,DiscoverHongKong,Coming to Hong Kong? Dont forget your welcome gift at Hong Kong International Airport! See what other travellers have to say about theirs in the video and find out about other exciting summer offers here:   ,Hong Kong International Airport$$Hong Kong
442,More into Kayaking than shopping?  #HongKong has plenty for adrenaline junkies: http://bit.ly/1Itm2m3,,114979501871035_904445486257762,DiscoverHongKong,More into Kayaking than shopping?  #HongKong has plenty for adrenaline junkies:   ,
443,"Turn your shopping spree into a good deed with these guilt-free finds: http://bit.ly/1KxThDY
#HKShopEatPlay",,114979501871035_903767692992208,DiscoverHongKong,"Turn your shopping spree into a good deed with these guilt-free finds:  
#HKShopEatPlay ",
444,"Play time means picture time! Don’t forget to share your funtastic #HKShopEatPlay moment with @DiscoverHongKong on Instagram.
https://instagram.com/discoverhongkong",,114979501871035_897904496911861,DiscoverHongKong,"Play time means picture time! Dont forget to share your funtastic #HKShopEatPlay moment with @DiscoverHongKong on Instagram.
  ",
